kdkab	namakab	kdkec	namakec	kdkel	desakel	laki	perempuan	blm_kwn	kwn	cr_hdp	cr_mati	jml_duk
7315	PINRANG	731505	PATAMPANUA	7315052010	PINCARA	1785	1851	1913	1547	82	94	3636
7315	PINRANG	731506	DUAMPANUA	7315061001	PEKKABATA	3717	3708	3756	3401	150	118	7425
7315	PINRANG	731506	DUAMPANUA	7315061002	TATAE	2833	2920	2778	2785	86	104	5753
7315	PINRANG	731506	DUAMPANUA	7315061003	LAMPA	2581	2699	2701	2388	108	83	5280
7315	PINRANG	731506	DUAMPANUA	7315061004	DATA	3224	3271	3311	3044	76	64	6495
7315	PINRANG	731506	DUAMPANUA	7315061005	BITTOENG	1887	1877	1844	1833	44	43	3764
7315	PINRANG	731506	DUAMPANUA	7315062006	KABALLANGANG	1394	1468	1452	1270	92	48	2862
7315	PINRANG	731506	DUAMPANUA	7315062007	PARIA	2129	2026	2191	1902	17	45	4155
7315	PINRANG	731506	DUAMPANUA	7315062008	KALIANG	1403	1413	1364	1274	117	61	2816
7315	PINRANG	731506	DUAMPANUA	7315062009	BUTTU SAWE	1875	1844	2104	1482	74	59	3719
7315	PINRANG	731506	DUAMPANUA	7315062010	MARONENG	879	852	928	721	51	31	1731
7315	PINRANG	731506	DUAMPANUA	7315062011	KATOMPORANG	1873	1831	2022	1508	88	86	3704
7315	PINRANG	731506	DUAMPANUA	7315062012	BUNGI	2751	2768	2903	2438	102	76	5519
7315	PINRANG	731506	DUAMPANUA	7315062013	MASSEWAE	2297	2201	2522	1744	102	130	4498
7315	PINRANG	731506	DUAMPANUA	7315062014	BABABINANGA	812	821	873	655	62	43	1633
7315	PINRANG	731507	LEMBANG	7315071001	TADOKKONG	4112	4180	4392	3602	149	149	8292
7315	PINRANG	731507	LEMBANG	7315071002	BETTENG	2018	1922	2254	1529	79	78	3940
7315	PINRANG	731507	LEMBANG	7315072003	BINANGA KARAENG	2906	3042	3104	2614	117	113	5948
7315	PINRANG	731507	LEMBANG	7315072004	RAJANG	2813	2876	3147	2343	96	103	5689
7315	PINRANG	731507	LEMBANG	7315072005	LETTA	835	837	979	606	49	38	1672
7315	PINRANG	731507	LEMBANG	7315072006	ULUSADDANG	2336	2254	2671	1767	72	80	4590
7315	PINRANG	731507	LEMBANG	7315072007	SUPPIRANG	1409	1286	1492	1068	88	47	2695
7315	PINRANG	731507	LEMBANG	7315072008	BASSEANG	1034	937	1192	701	51	27	1971
7315	PINRANG	731507	LEMBANG	7315072009	KARIANGO	582	702	690	487	74	33	1284
7315	PINRANG	731507	LEMBANG	7315072010	BENTENG PAREMBA	1802	1742	1928	1435	104	77	3544
7315	PINRANG	731507	LEMBANG	7315072011	PAKENG	1715	1740	1875	1441	73	66	3455
7315	PINRANG	731507	LEMBANG	7315072012	LEMBANG MESAKADA	2716	2472	3119	1941	54	74	5188
7315	PINRANG	731507	LEMBANG	7315072013	SALI SALI	1044	1029	1167	828	46	32	2073
7315	PINRANG	731507	LEMBANG	7315072014		1892	1851	2008	1556	70	109	3743
7315	PINRANG	731508	CEMPA	7315081001		1451	1536	1447	1357	106	77	2987
7315	PINRANG	731508	CEMPA	7315082002	MANGKI	1384	1373	1287	1315	90	65	2757
7315	PINRANG	731508	CEMPA	7315082003	MATTUNRU TUNRUE	2129	2259	2140	1967	188	93	4388
7315	PINRANG	731508	CEMPA	7315082004	SIKKUALE	1573	1620	1497	1579	39	78	3193
7315	PINRANG	731508	CEMPA	7315082005	TADANG PALIE	1947	1991	2081	1709	84	64	3938
7315	PINRANG	731508	CEMPA	7315082006	SALIPOLO	1218	1207	1164	1112	54	95	2425
7315	PINRANG	731508	CEMPA	7315082007	TANRA TUO	935	975	900	891	64	55	1910
7315	PINRANG	731509	TIROANG	7315091001	PAMMASE	2320	2311	2176	2264	112	79	4631
7315	PINRANG	731509	TIROANG	7315091002	MARAWI	3623	3693	3412	3729	57	118	7316
7315	PINRANG	731509	TIROANG	7315091003	FAKKIE	1954	2009	1927	1842	118	76	3963
7315	PINRANG	731509	TIROANG	7315091004	TIROANG	4359	4185	3981	4118	238	207	8544
7315	PINRANG	731509	TIROANG	7315091005	MATTIRO DECENG	2053	2082	2053	1935	64	83	4135
7315	PINRANG	731510	LANRISANG	7315101001		2420	2585	2528	2175	180	122	5005
7315	PINRANG	731510	LANRISANG	7315102002	SAMAULUE	1258	1324	1205	1202	70	105	2582
7315	PINRANG	731510	LANRISANG	7315102003	MALLONGI LONGI	1926	2057	1799	1945	149	90	3983
7315	PINRANG	731510	LANRISANG	7315102004	AMASSANGANG	1721	1753	1627	1659	99	89	3474
7315	PINRANG	731510	LANRISANG	7315102005	BARANG PALIE	1488	1503	1283	1501	108	99	2991
7315	PINRANG	731510	LANRISANG	7315102006	WAE TUWOE	1023	1105	1038	977	67	46	2128
7315	PINRANG	731510	LANRISANG	7315102007	LERANG	1664	1602	1527	1560	89	90	3266
7315	PINRANG	731511	PALETEANG	7315111001	PACONGANG	7557	7599	7580	6944	313	319	15156
7315	PINRANG	731511	PALETEANG	7315111002	MACINNAE	4173	4203	4337	3561	223	255	8376
7315	PINRANG	731511	PALETEANG	7315111003	TEMMASSARANGNGE	2656	2603	2740	2306	123	90	5259
7315	PINRANG	731511	PALETEANG	7315111004	MAMMINASAE	3235	3311	3305	2920	167	154	6546
7315	PINRANG	731511	PALETEANG	7315111005	LALENG BATA	4126	4185	4339	3699	125	148	8311
7315	PINRANG	731511	PALETEANG	7315111006	BENTENG SAWITTO	4269	4134	4288	3830	166	119	8403
7315	PINRANG	731512	BATULAPPA	7315121003	KASSA	2698	2602	2890	2197	109	104	5300
7315	PINRANG	731512	BATULAPPA	7315122001	BATULAPPA	1326	1200	1374	1064	23	65	2526
7315	PINRANG	731512	BATULAPPA	7315122004	TAPPORANG	1172	1190	1236	1053	30	43	2362
7315	PINRANG	731512	BATULAPPA	7315122005	KASERALAU	1379	1328	1514	1050	95	48	2707
7315	PINRANG	731512	BATULAPPA	7315122006	WATANG KASSA	1097	1008	1185	890	14	16	2105
7316	ENREKANG	731601	MAIWA	7316011001	BANGKALA	2529	2520	2706	2116	48	179	5049
7316	ENREKANG	731601	MAIWA	7316012002	PATONDON SALU	1231	1269	1248	1113	45	94	2500
7316	ENREKANG	731601	MAIWA	7316012003	TUNCUNG	785	811	837	701	15	43	1596
7316	ENREKANG	731601	MAIWA	7316012004	PASANG	513	490	540	394	13	56	1003
7316	ENREKANG	731601	MAIWA	7316012005	SALO DUA	682	644	623	644	15	44	1326
7316	ENREKANG	731601	MAIWA	7316012006	BATU MILA	839	812	907	641	63	40	1651
7316	ENREKANG	731601	MAIWA	7316012007	PUNCAK HARAPAN	569	559	620	434	13	61	1128
7316	ENREKANG	731601	MAIWA	7316012008	PALAKKA	407	332	449	224	12	54	739
7316	ENREKANG	731601	MAIWA	7316012009	TAPONG	616	565	601	511	17	52	1181
7316	ENREKANG	731601	MAIWA	7316012010	MENGKAWANI	725	721	761	585	33	67	1446
7316	ENREKANG	731601	MAIWA	7316012011	BOTO MALANGGA	1056	1023	1126	807	51	95	2079
7316	ENREKANG	731601	MAIWA	7316012012	BOIYA	629	614	629	528	32	54	1243
7316	ENREKANG	731601	MAIWA	7316012013	BARINGIN	593	559	692	357	22	81	1152
7316	ENREKANG	731601	MAIWA	7316012014		526	526	578	410	9	55	1052
7316	ENREKANG	731601	MAIWA	7316012015	MATAJANG	559	505	567	449	10	38	1064
7316	ENREKANG	731601	MAIWA	7316012016		176	192	210	114	14	30	368
7316	ENREKANG	731601	MAIWA	7316012017		571	542	576	450	20	67	1113
7316	ENREKANG	731601	MAIWA	7316012018		292	240	288	202	12	30	532
7316	ENREKANG	731601	MAIWA	7316012019		613	519	604	442	21	65	1132
7316	ENREKANG	731601	MAIWA	7316012020		470	481	512	399	12	28	951
7316	ENREKANG	731601	MAIWA	7316012021		312	298	322	236	19	33	610
7316	ENREKANG	731601	MAIWA	7316012022		335	309	369	249	3	23	644
7316	ENREKANG	731602	ENREKANG	7316021001	GALONTA	2297	2345	2596	1926	26	94	4642
7316	ENREKANG	731602	ENREKANG	7316021002	JUPPANDANG	5226	5264	5943	4212	108	227	10490
7316	ENREKANG	731602	ENREKANG	7316021003	PUSERREN	2286	2256	2554	1851	34	103	4542
7316	ENREKANG	731602	ENREKANG	7316021004	LEWAJA	1165	1211	1328	957	16	75	2376
7316	ENREKANG	731602	ENREKANG	7316021005		1250	1256	1415	977	34	80	2506
7316	ENREKANG	731602	ENREKANG	7316021006		807	819	923	647	10	46	1626
7316	ENREKANG	731602	ENREKANG	7316022007	TOKKONAN	879	793	1010	603	24	35	1672
7316	ENREKANG	731602	ENREKANG	7316022008	KARUENG	1235	1238	1437	854	59	123	2473
7316	ENREKANG	731602	ENREKANG	7316022009	BANAWA	500	478	590	317	18	53	978
7316	ENREKANG	731602	ENREKANG	7316022010	LEORAN	1538	1413	1685	1158	27	81	2951
7316	ENREKANG	731602	ENREKANG	7316022011	TALLU BAMBA	709	676	769	511	34	71	1385
7316	ENREKANG	731602	ENREKANG	7316022012	TUNGKA	1530	1346	1696	1004	51	125	2876
7316	ENREKANG	731602	ENREKANG	7316022013	KALUPPINI	1127	1109	1261	851	26	98	2236
7316	ENREKANG	731602	ENREKANG	7316022014		1088	1071	1241	774	70	74	2159
7316	ENREKANG	731602	ENREKANG	7316022015	CEMBA	607	566	695	429	8	41	1173
7316	ENREKANG	731602	ENREKANG	7316022016		788	781	844	640	18	67	1569
7316	ENREKANG	731602	ENREKANG	7316022017		832	838	976	636	27	31	1670
7316	ENREKANG	731602	ENREKANG	7316022018		836	798	973	576	15	70	1634
7316	ENREKANG	731603	BARAKA	7316031001	BARAKA	1518	1488	1786	1180	10	30	3006
7316	ENREKANG	731603	BARAKA	7316031002	TOMENAWA	1054	1014	1235	733	51	49	2068
7316	ENREKANG	731603	BARAKA	7316031009		1002	949	1187	690	23	51	1951
7316	ENREKANG	731603	BARAKA	7316032003	BANTI	777	727	873	540	15	76	1504
7316	ENREKANG	731603	BARAKA	7316032004	PASUI	943	889	1079	637	30	86	1832
7316	ENREKANG	731603	BARAKA	7316032005	BONTONGAN	1840	1650	1984	1368	30	108	3490
7316	ENREKANG	731603	BARAKA	7316032006	SALUKANAN	870	835	1017	618	11	59	1705
7316	ENREKANG	731603	BARAKA	7316032007	PARINDING	987	908	1108	660	35	92	1895
7316	ENREKANG	731603	BARAKA	7316032008	ERAN BATU	507	421	582	342	2	2	928
7316	ENREKANG	731603	BARAKA	7316032010	TIRO WALI	1294	1302	1573	960	15	48	2596
7316	ENREKANG	731603	BARAKA	7316032011	PEPANDUNGAN	785	815	946	630	6	18	1600
7316	ENREKANG	731603	BARAKA	7316032012	KENDENAN	831	798	933	602	20	74	1629
7316	ENREKANG	731603	BARAKA	7316032015	PERANGIAN	613	568	681	417	9	74	1181
7316	ENREKANG	731603	BARAKA	7316032019	JANGGURARA	711	641	811	487	15	39	1352
7316	ENREKANG	731603	BARAKA	7316032020	KADINGEH	815	751	967	533	20	46	1566
7316	ENREKANG	731604	ANGGERAJA	7316041001	LAKAWAN	2190	2266	2551	1654	65	186	4456
7316	ENREKANG	731604	ANGGERAJA	7316041002		1728	1672	1982	1188	46	184	3400
7316	ENREKANG	731604	ANGGERAJA	7316041003		1574	1493	1802	1149	21	95	3067
7316	ENREKANG	731604	ANGGERAJA	7316042004	MATARAN	1464	1407	1647	1055	19	150	2871
7316	ENREKANG	731604	ANGGERAJA	7316042005	SIAMBO	733	631	773	496	31	64	1364
7316	ENREKANG	731604	ANGGERAJA	7316042006	MAMPU	834	776	979	524	24	83	1610
7316	ENREKANG	731604	ANGGERAJA	7316042007	PEKALOBEAN	1226	1110	1333	903	24	76	2336
7316	ENREKANG	731604	ANGGERAJA	7316042008	SINGKI	1006	955	1195	657	20	89	1961
7316	ENREKANG	731604	ANGGERAJA	7316042009	SALU DEWATA	580	570	688	413	17	32	1150
7316	ENREKANG	731604	ANGGERAJA	7316042010	TINDALLUN	577	580	639	424	6	88	1157
7316	ENREKANG	731604	ANGGERAJA	7316042011	BUBUN LAMBA	705	734	865	492	14	68	1439
7316	ENREKANG	731604	ANGGERAJA	7316042012	BATUNONI	664	655	802	442	5	70	1319
7316	ENREKANG	731604	ANGGERAJA	7316042013	DANTE MARARI	571	541	593	459	24	36	1112
7316	ENREKANG	731604	ANGGERAJA	7316042014		1406	1396	1650	993	42	117	2802
7316	ENREKANG	731604	ANGGERAJA	7316042015		526	504	592	369	6	63	1030
7316	ENREKANG	731605	ALLA	7316051001	KAMBIOLANGI	3959	3664	4584	2756	95	188	7623
7316	ENREKANG	731605	ALLA	7316051002	KALOSI	1398	1332	1577	1066	37	50	2730
7316	ENREKANG	731605	ALLA	7316051003	BUNTU SUGI	3309	3053	3797	2263	75	227	6362
7316	ENREKANG	731605	ALLA	7316052004	MATA ALLO	766	712	849	536	25	68	1478
7316	ENREKANG	731605	ALLA	7316052010	SUMILLAN	1497	1427	1709	1092	34	89	2924
7316	ENREKANG	731605	ALLA	7316052011	PANA	1728	1575	1963	1192	46	102	3303
7316	ENREKANG	731605	ALLA	7316052017		720	669	815	495	15	64	1389
7316	ENREKANG	731605	ALLA	7316052018		1226	1089	1398	807	53	57	2315
7316	ENREKANG	731606	MAIWA ATAS	7316062001		870	806	961	602	30	83	1676
7316	ENREKANG	731606	MAIWA ATAS	7316062002	BUNGIN	351	298	372	247	7	23	649
7316	ENREKANG	731606	MAIWA ATAS	7316062003	TALLANG RILAU	394	325	435	238	14	32	719
7316	ENREKANG	731606	MAIWA ATAS	7316062004	BARUKA	610	542	684	359	32	77	1152
7316	ENREKANG	731606	MAIWA ATAS	7316062005	BARINGIN	439	446	524	300	24	37	885
7316	ENREKANG	731606	MAIWA ATAS	7316062006		353	342	392	262	10	31	695
7316	ENREKANG	731607	ENREKANG SELATAN	7316072001	CENDANA	1041	1031	1147	801	23	101	2072
7316	ENREKANG	731607	ENREKANG SELATAN	7316072002	TAULAN	1277	1402	1370	1162	25	122	2679
7316	ENREKANG	731607	ENREKANG SELATAN	7316072003	PINANG	703	661	727	554	18	65	1364
7316	ENREKANG	731607	ENREKANG SELATAN	7316072004	MALALIN	672	708	757	553	1	69	1380
7316	ENREKANG	731607	ENREKANG SELATAN	7316072005	KARRANG	898	819	909	718	21	69	1717
7316	ENREKANG	731607	ENREKANG SELATAN	7316072006	LEBANG	824	774	896	667	7	28	1598
7316	ENREKANG	731607	ENREKANG SELATAN	7316072007	PUNDILEMO	999	941	998	896	8	38	1940
7316	ENREKANG	731608	ALLA TIMUR	7316082001	SANGLEPONGAN	546	486	623	364	34	11	1032
7316	ENREKANG	731608	ALLA TIMUR	7316082002	BUNTU BARANA	907	855	1091	610	12	49	1762
7316	ENREKANG	731608	ALLA TIMUR	7316082003	TAULO	1387	1251	1466	1085	57	30	2638
7316	ENREKANG	731608	ALLA TIMUR	7316082004	BUNTU PEMA	836	799	1012	568	37	18	1635
7316	ENREKANG	731608	ALLA TIMUR	7316082005	PAROMBEAN	458	471	550	343	5	31	929
7316	ENREKANG	731608	ALLA TIMUR	7316082006	TALLUNGURA	1514	1410	1739	1050	30	105	2924
7316	ENREKANG	731608	ALLA TIMUR	7316082007	PABALORAN	1046	1033	1216	774	29	60	2079
7316	ENREKANG	731608	ALLA TIMUR	7316082008	BOLANG	693	669	801	512	13	36	1362
7316	ENREKANG	731608	ALLA TIMUR	7316082009	CURIO	1077	949	1190	793	18	25	2026
7316	ENREKANG	731608	ALLA TIMUR	7316082010	MEKKALAK	190	164	198	140	8	8	354
7316	ENREKANG	731608	ALLA TIMUR	7316082011		777	697	896	530	16	32	1474
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316091001		993	950	1098	732	27	86	1943
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092002	TAMPO	459	446	557	277	15	56	905
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092003	DANTE MARARI	673	697	811	473	21	65	1370
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092004	BONTO	484	483	591	324	3	49	967
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092005	TALLUNG TONDOK	837	783	946	581	44	49	1620
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092006	RANTE MARIO	550	563	662	388	22	41	1113
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092007	TANGRU	541	482	645	346	11	21	1023
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092008	BATU NONI	387	357	466	229	1	48	744
7316	ENREKANG	731610	BUNTU BATU	7316102001	PASUI	1030	1028	1144	796	22	96	2058
7316	ENREKANG	731610	BUNTU BATU	7316102002	ERAN BATU	1262	1220	1496	835	33	118	2482
7316	ENREKANG	731610	BUNTU BATU	7316102003	LATIMOJONG	678	671	734	538	27	50	1349
7316	ENREKANG	731610	BUNTU BATU	7316102004	BUNTU MONDONG	837	781	995	548	15	60	1618
7316	ENREKANG	731610	BUNTU BATU	7316102005	LEDAN	975	911	1100	688	32	66	1886
7316	ENREKANG	731610	BUNTU BATU	7316102006	LUNJEN	1049	921	1199	729	10	32	1970
7316	ENREKANG	731610	BUNTU BATU	7316102007	LANGDA	1133	1058	1303	872	8	8	2191
7316	ENREKANG	731610	BUNTU BATU	7316102008	POTOK ULLIN	1095	1005	1291	716	38	55	2100
7316	ENREKANG	731611	MASALLE	7316112001	BUNTU SARONG	1156	1083	1357	729	47	106	2239
7316	ENREKANG	731611	MASALLE	7316112002	RAMPUNAN	1194	1164	1380	861	86	31	2358
7316	ENREKANG	731611	MASALLE	7316112003	MASALLE	1013	985	1181	700	97	20	1998
7316	ENREKANG	731611	MASALLE	7316112004	MUNDAN	752	748	864	533	15	88	1500
7316	ENREKANG	731611	MASALLE	7316112005	TONGKONAN BASSE	1439	1356	1671	998	77	49	2795
7316	ENREKANG	731611	MASALLE	7316112006	BATU KE'DE	1022	926	1231	639	20	58	1948
7316	ENREKANG	731612	BAROKO	7316122001	BAROKO	1108	1135	1275	840	21	107	2243
7316	ENREKANG	731612	BAROKO	7316122002	BENTENG ALLA	904	792	999	639	5	53	1696
7316	ENREKANG	731612	BAROKO	7316122003	BENTENG ALLA TIMUR	1819	1710	1953	1344	112	120	3529
7316	ENREKANG	731612	BAROKO	7316122004	TONGKO	1309	1203	1494	917	41	60	2512
7316	ENREKANG	731612	BAROKO	7316122005	PATONGLOAN	774	704	884	518	9	67	1478
7317	LUWU	731701	BASSESANGTEMPE	7317012001	PANTILANG	696	680	864	421	24	67	1376
7317	LUWU	731701	BASSESANGTEMPE	7317012002	TEDE	569	548	680	366	13	58	1117
7317	LUWU	731701	BASSESANGTEMPE	7317012003	DAMPAN	438	404	530	278	0	34	842
7317	LUWU	731701	BASSESANGTEMPE	7317012004	MAINDO	665	647	816	403	43	50	1312
7317	LUWU	731701	BASSESANGTEMPE	7317012005	KANNA	336	305	384	229	9	19	641
7317	LUWU	731701	BASSESANGTEMPE	7317012006	KANNA UTARA	592	492	692	351	7	34	1084
7317	LUWU	731701	BASSESANGTEMPE	7317012007	KARATUAN	373	342	452	224	6	33	715
7317	LUWU	731701	BASSESANGTEMPE	7317012008	TABI	335	290	396	192	13	24	625
7317	LUWU	731701	BASSESANGTEMPE	7317012009	BARANA	369	321	428	230	4	28	690
7317	LUWU	731701	BASSESANGTEMPE	7317012010	BOLU	274	238	313	180	4	15	512
7317	LUWU	731701	BASSESANGTEMPE	7317012011	LANGI	260	191	281	156	5	9	451
7317	LUWU	731701	BASSESANGTEMPE	7317012012	SINAJI	551	661	773	359	39	41	1212
7317	LUWU	731701	BASSESANGTEMPE	7317012013	MAPPETAJANG	247	202	284	164	0	1	449
7317	LUWU	731701	BASSESANGTEMPE	7317012014	BONGLO	372	346	435	274	1	8	718
7317	LUWU	731701	BASSESANGTEMPE	7317012015	TASANGTONGKONAN	486	423	568	299	15	27	909
7317	LUWU	731701	BASSESANGTEMPE	7317012016	ANDULAN	173	146	193	110	6	10	319
7317	LUWU	731701	BASSESANGTEMPE	7317012017	LEDAN	313	287	360	215	10	15	600
7317	LUWU	731701	BASSESANGTEMPE	7317012018	LISSAGA	167	175	194	145	1	2	342
7317	LUWU	731701	BASSESANGTEMPE	7317012019	TO_LONG	345	320	415	221	4	25	665
7317	LUWU	731701	BASSESANGTEMPE	7317012020	BUNTU BATU	157	177	214	96	3	21	334
7317	LUWU	731701	BASSESANGTEMPE	7317012021	BUNTU TALLANG	296	259	327	216	0	12	555
7317	LUWU	731701	BASSESANGTEMPE	7317012022	SALUBUA	411	378	517	269	0	3	789
7317	LUWU	731701	BASSESANGTEMPE	7317012023	URASO	425	332	464	288	0	5	757
7317	LUWU	731701	BASSESANGTEMPE	7317012024	TA'BA	305	274	369	189	0	21	579
7317	LUWU	731702	LAROMPONG	7317021003	LAROMPONG	2063	2179	2297	1663	56	226	4242
7317	LUWU	731702	LAROMPONG	7317022001	RANTEBELU	1403	1367	1493	1136	21	120	2770
7317	LUWU	731702	LAROMPONG	7317022002	KOMBA	1423	1319	1494	1155	13	80	2742
7317	LUWU	731702	LAROMPONG	7317022004	LUMARING	1085	972	1110	855	15	77	2057
7317	LUWU	731702	LAROMPONG	7317022005	BINTURU	957	854	834	875	49	53	1811
7317	LUWU	731702	LAROMPONG	7317022006	BILANTE	568	497	558	450	15	42	1065
7317	LUWU	731702	LAROMPONG	7317022007	RANTE ALANG	1234	1091	1212	1040	17	56	2325
7317	LUWU	731702	LAROMPONG	7317022008	RIWANG	612	621	648	525	15	45	1233
7317	LUWU	731702	LAROMPONG	7317022009	BUNTU MATABBING	576	610	615	480	20	71	1186
7317	LUWU	731702	LAROMPONG	7317022010	BUKIT SUTERA	816	704	810	664	15	31	1520
7317	LUWU	731702	LAROMPONG	7317022011	RIWANG SELATAN	413	386	349	418	7	25	799
7317	LUWU	731702	LAROMPONG	7317022012	KOMBA SELATAN	197	176	186	174	5	8	373
7317	LUWU	731702	LAROMPONG	7317022013	BUNTU PASIK	608	557	602	524	11	28	1165
7317	LUWU	731703	SULI	7317031003	SULI	2634	2597	2987	1913	79	252	5231
7317	LUWU	731703	SULI	7317032002	MURANTE	1061	1048	1170	818	20	101	2109
7317	LUWU	731703	SULI	7317032004	MALELA	866	929	1059	634	29	73	1795
7317	LUWU	731703	SULI	7317032005	BOTTA	889	884	1079	661	8	25	1773
7317	LUWU	731703	SULI	7317032006	CIMPU	1063	1091	1238	839	28	49	2154
7317	LUWU	731703	SULI	7317032008	BUNTU KUNYI	698	709	777	540	28	62	1407
7317	LUWU	731703	SULI	7317032011	PADANG LAMBE	519	466	613	317	25	30	985
7317	LUWU	731703	SULI	7317032012	KASIWIANG	524	494	569	394	13	42	1018
7317	LUWU	731703	SULI	7317032013	CAKKEAWO	538	543	592	417	14	58	1081
7317	LUWU	731703	SULI	7317032015	TOWONDU	622	619	724	482	3	32	1241
7317	LUWU	731703	SULI	7317032016	LEMPO PACCI	694	697	791	519	20	61	1391
7317	LUWU	731703	SULI	7317032017	CIMPU UTARA	482	441	481	410	14	18	923
7317	LUWU	731703	SULI	7317032018	PAPAKAJU	931	1019	1094	719	32	105	1950
7317	LUWU	731704	BAJO	7317041005	BAJO	1191	1237	1386	949	19	74	2428
7317	LUWU	731704	BAJO	7317042004	RUMAJU	865	900	1056	638	15	56	1765
7317	LUWU	731704	BAJO	7317042006	SAMPA	944	969	1061	765	9	78	1913
7317	LUWU	731704	BAJO	7317042007	PANGI	755	757	884	559	16	53	1512
7317	LUWU	731704	BAJO	7317042008	TALLANG BULAWANG	729	648	817	525	8	27	1377
7317	LUWU	731704	BAJO	7317042010	JAMBU	704	743	841	570	7	29	1447
7317	LUWU	731704	BAJO	7317042013	SAGA	503	484	583	361	6	37	987
7317	LUWU	731704	BAJO	7317042014	SUMABU	322	327	362	260	4	23	649
7317	LUWU	731704	BAJO	7317042015	BALLA	755	773	837	614	11	66	1528
7317	LUWU	731704	BAJO	7317042016	TETEKANG	793	808	860	650	15	76	1601
7317	LUWU	731704	BAJO	7317042017		708	707	852	510	9	44	1415
7317	LUWU	731704	BAJO	7317042018		301	279	351	206	4	19	580
7317	LUWU	731705	BUA PONRANG	7317051001	NOLING	2962	2876	3314	2263	68	193	5838
7317	LUWU	731705	BUA PONRANG	7317052002	TANJONG	887	836	906	747	16	54	1723
7317	LUWU	731705	BUA PONRANG	7317052003	BUNTU BATU	1544	1510	1663	1274	42	75	3054
7317	LUWU	731705	BUA PONRANG	7317052004	TAMPUMIA	822	689	787	680	13	31	1511
7317	LUWU	731705	BUA PONRANG	7317052005	PADANG TUJU	540	535	550	498	7	20	1075
7317	LUWU	731705	BUA PONRANG	7317052006	PADANG KAMBURI	268	236	240	244	4	16	504
7317	LUWU	731705	BUA PONRANG	7317052007	MALENGGANG	526	466	591	355	15	31	992
7317	LUWU	731705	BUA PONRANG	7317052008	BALUTAN	668	608	682	542	13	39	1276
7317	LUWU	731705	BUA PONRANG	7317052009	PADANG MA_BUD	345	316	350	279	7	25	661
7317	LUWU	731705	BUA PONRANG	7317052010	SALU INDUK	485	459	549	340	22	33	944
7317	LUWU	731706	WALENRANG	7317061006	BULO	985	944	1154	716	12	47	1929
7317	LUWU	731706	WALENRANG	7317062001	TOMBANG	1067	1023	1246	734	22	88	2090
7317	LUWU	731706	WALENRANG	7317062004	RANTE DAMAI	1	0	0	1	0	0	1
7317	LUWU	731706	WALENRANG	7317062005	LALONG	1689	1689	2002	1193	34	149	3378
7317	LUWU	731706	WALENRANG	7317062008	HARAPAN	1349	1328	1389	1173	23	92	2677
7317	LUWU	731706	WALENRANG	7317062011	BARAMMAMASE	1641	1555	1813	1233	56	94	3196
7317	LUWU	731706	WALENRANG	7317062012	WALENRANG	1049	1071	1294	718	23	85	2120
7317	LUWU	731706	WALENRANG	7317062015	SARAGI	635	608	724	474	12	33	1243
7317	LUWU	731706	WALENRANG	7317062021	BATUSITANDUK	1443	1443	1772	988	28	98	2886
7317	LUWU	731706	WALENRANG	7317062022	KALIBABAMASE	789	754	901	585	4	53	1543
7317	LUWU	731707	BELOPA	7317071001	TAMPUMIA RADDA	1144	1170	1266	950	22	76	2314
7317	LUWU	731707	BELOPA	7317071003	TANAMANAI	904	1000	1031	759	38	76	1904
7317	LUWU	731707	BELOPA	7317071005		1174	1238	1369	954	24	65	2412
7317	LUWU	731707	BELOPA	7317071007		2	0	1	1	0	0	2
7317	LUWU	731707	BELOPA	7317072004	KURRUSUMANGA	783	845	905	625	20	78	1628
7317	LUWU	731707	BELOPA	7317072006	BELOPA	1541	1629	1711	1303	33	123	3170
7317	LUWU	731707	BELOPA	7317072007	BALO- BALO	803	840	912	647	14	70	1643
7317	LUWU	731707	BELOPA	7317072014		1792	1849	2050	1395	61	135	3641
7317	LUWU	731707	BELOPA	7317072015	BALUBU	289	303	343	219	11	19	592
7317	LUWU	731707	BELOPA	7317072016	PASAMAI	463	447	524	354	10	22	910
7317	LUWU	731708	BUA	7317081001	SAKTI	1454	1398	1591	1143	28	90	2852
7317	LUWU	731708	BUA	7317082002	BAROWA	1302	1393	1462	1118	29	86	2695
7317	LUWU	731708	BUA	7317082003	PUTY	2069	2167	2386	1639	53	158	4236
7317	LUWU	731708	BUA	7317082004	RAJA	1911	1962	2180	1462	44	187	3873
7317	LUWU	731708	BUA	7317082005	POSI	1212	1140	1323	911	18	100	2352
7317	LUWU	731708	BUA	7317082006	KARANG-KARANGAN	1143	1118	1224	946	9	82	2261
7317	LUWU	731708	BUA	7317082007	LARE-LARE	1185	1160	1360	891	10	84	2345
7317	LUWU	731708	BUA	7317082008	LENGKONG	965	978	1103	740	24	76	1943
7317	LUWU	731708	BUA	7317082009	TIROMANDA	1261	1242	1436	966	22	79	2503
