kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	BLM_SKLH	TDK_TM_SD	TM_SD	SLTP	SLTA	DIP_II	DIP_III	STR_I	STR_II	STR_III	JML_DUK
7316	ENREKANG	731603	BARAKA	7316032005	BONTONGAN	1840	1650	680	440	451	610	982	72	67	183	5	0	3490
7316	ENREKANG	731603	BARAKA	7316032006	SALUKANAN	870	835	267	287	234	264	515	31	33	73	1	0	1705
7316	ENREKANG	731603	BARAKA	7316032007	PARINDING	987	908	435	301	289	380	412	10	30	38	0	0	1895
7316	ENREKANG	731603	BARAKA	7316032008	ERAN BATU	507	421	205	140	330	113	116	7	3	13	1	0	928
7316	ENREKANG	731603	BARAKA	7316032010	TIRO WALI	1294	1302	403	327	430	501	743	47	39	105	1	0	2596
7316	ENREKANG	731603	BARAKA	7316032011	PEPANDUNGAN	785	815	386	184	624	264	121	8	3	9	1	0	1600
7316	ENREKANG	731603	BARAKA	7316032012	KENDENAN	831	798	378	253	345	301	293	29	9	21	0	0	1629
7316	ENREKANG	731603	BARAKA	7316032015	PERANGIAN	613	568	259	124	356	265	155	7	4	11	0	0	1181
7316	ENREKANG	731603	BARAKA	7316032019	JANGGURARA	711	641	306	283	218	250	236	11	12	36	0	0	1352
7316	ENREKANG	731603	BARAKA	7316032020	KADINGEH	815	751	393	308	459	242	131	17	7	9	0	0	1566
7316	ENREKANG	731604	ANGGERAJA	7316041001	LAKAWAN	2190	2266	624	574	566	711	1358	80	119	404	20	0	4456
7316	ENREKANG	731604	ANGGERAJA	7316041002		1728	1672	626	480	557	491	903	43	54	243	3	0	3400
7316	ENREKANG	731604	ANGGERAJA	7316041003		1574	1493	485	419	540	541	807	42	63	167	3	0	3067
7316	ENREKANG	731604	ANGGERAJA	7316042004	MATARAN	1464	1407	581	385	564	509	636	30	37	122	7	0	2871
7316	ENREKANG	731604	ANGGERAJA	7316042005	SIAMBO	733	631	220	165	471	212	250	9	9	28	0	0	1364
7316	ENREKANG	731604	ANGGERAJA	7316042006	MAMPU	834	776	271	265	302	262	398	12	33	64	3	0	1610
7316	ENREKANG	731604	ANGGERAJA	7316042007	PEKALOBEAN	1226	1110	461	405	585	411	424	13	11	26	0	0	2336
7316	ENREKANG	731604	ANGGERAJA	7316042008	SINGKI	1006	955	397	316	420	435	313	20	19	41	0	0	1961
7316	ENREKANG	731604	ANGGERAJA	7316042009	SALU DEWATA	580	570	246	220	252	230	168	8	7	19	0	0	1150
7316	ENREKANG	731604	ANGGERAJA	7316042010	TINDALLUN	577	580	278	169	250	230	193	14	7	16	0	0	1157
7316	ENREKANG	731604	ANGGERAJA	7316042011	BUBUN LAMBA	705	734	265	186	273	272	358	6	14	65	0	0	1439
7316	ENREKANG	731604	ANGGERAJA	7316042012	BATUNONI	664	655	286	234	216	296	235	12	8	32	0	0	1319
7316	ENREKANG	731604	ANGGERAJA	7316042013	DANTE MARARI	571	541	205	189	139	182	325	12	21	39	0	0	1112
7316	ENREKANG	731604	ANGGERAJA	7316042014		1406	1396	715	519	613	436	428	25	14	51	1	0	2802
7316	ENREKANG	731604	ANGGERAJA	7316042015		526	504	179	146	184	172	278	16	15	40	0	0	1030
7316	ENREKANG	731605	ALLA	7316051001	KAMBIOLANGI	3959	3664	1451	1243	1296	1324	1776	102	135	284	12	0	7623
7316	ENREKANG	731605	ALLA	7316051002	KALOSI	1398	1332	529	400	374	480	700	25	52	165	3	2	2730
7316	ENREKANG	731605	ALLA	7316051003	BUNTU SUGI	3309	3053	1058	875	784	1103	1927	92	118	399	5	1	6362
7316	ENREKANG	731605	ALLA	7316052004	MATA ALLO	766	712	258	214	325	283	347	17	10	24	0	0	1478
7316	ENREKANG	731605	ALLA	7316052010	SUMILLAN	1497	1427	560	453	492	445	739	56	63	114	2	0	2924
7316	ENREKANG	731605	ALLA	7316052011	PANA	1728	1575	778	538	420	557	788	51	50	116	5	0	3303
7316	ENREKANG	731605	ALLA	7316052017		720	669	254	296	219	294	274	12	9	29	2	0	1389
7316	ENREKANG	731605	ALLA	7316052018		1226	1089	565	494	480	419	304	23	7	22	1	0	2315
7316	ENREKANG	731606	MAIWA ATAS	7316062001		870	806	604	277	403	182	165	21	5	18	0	1	1676
7316	ENREKANG	731606	MAIWA ATAS	7316062002	BUNGIN	351	298	159	135	240	69	34	10	0	2	0	0	649
7316	ENREKANG	731606	MAIWA ATAS	7316062003	TALLANG RILAU	394	325	168	124	234	102	68	15	5	3	0	0	719
7316	ENREKANG	731606	MAIWA ATAS	7316062004	BARUKA	610	542	276	300	415	85	60	9	3	4	0	0	1152
7316	ENREKANG	731606	MAIWA ATAS	7316062005	BARINGIN	439	446	381	222	210	44	19	6	2	1	0	0	885
7316	ENREKANG	731606	MAIWA ATAS	7316062006		353	342	147	228	226	47	40	3	1	3	0	0	695
7316	ENREKANG	731607	ENREKANG SELATAN	7316072001	CENDANA	1041	1031	363	302	345	313	565	46	53	85	0	0	2072
7316	ENREKANG	731607	ENREKANG SELATAN	7316072002	TAULAN	1277	1402	714	228	423	487	652	31	41	94	1	8	2679
7316	ENREKANG	731607	ENREKANG SELATAN	7316072003	PINANG	703	661	218	205	211	211	382	36	46	52	3	0	1364
7316	ENREKANG	731607	ENREKANG SELATAN	7316072004	MALALIN	672	708	349	331	253	175	252	4	2	12	2	0	1380
7316	ENREKANG	731607	ENREKANG SELATAN	7316072005	KARRANG	898	819	330	302	473	352	227	5	12	16	0	0	1717
7316	ENREKANG	731607	ENREKANG SELATAN	7316072006	LEBANG	824	774	246	256	371	300	361	19	20	25	0	0	1598
7316	ENREKANG	731607	ENREKANG SELATAN	7316072007	PUNDILEMO	999	941	516	296	400	312	375	11	12	18	0	0	1940
7316	ENREKANG	731608	ALLA TIMUR	7316082001	SANGLEPONGAN	546	486	233	156	227	226	142	27	8	13	0	0	1032
7316	ENREKANG	731608	ALLA TIMUR	7316082002	BUNTU BARANA	907	855	334	213	312	368	389	20	22	104	0	0	1762
7316	ENREKANG	731608	ALLA TIMUR	7316082003	TAULO	1387	1251	511	741	508	490	303	28	17	39	1	0	2638
7316	ENREKANG	731608	ALLA TIMUR	7316082004	BUNTU PEMA	836	799	326	328	368	304	176	57	16	57	0	3	1635
7316	ENREKANG	731608	ALLA TIMUR	7316082005	PAROMBEAN	458	471	195	159	176	231	139	8	8	13	0	0	929
7316	ENREKANG	731608	ALLA TIMUR	7316082006	TALLUNGURA	1514	1410	556	555	433	509	678	20	29	143	1	0	2924
7316	ENREKANG	731608	ALLA TIMUR	7316082007	PABALORAN	1046	1033	432	307	481	437	333	32	17	37	2	1	2079
7316	ENREKANG	731608	ALLA TIMUR	7316082008	BOLANG	693	669	277	327	292	225	229	5	1	6	0	0	1362
7316	ENREKANG	731608	ALLA TIMUR	7316082009	CURIO	1077	949	463	311	335	431	376	27	23	58	1	1	2026
7316	ENREKANG	731608	ALLA TIMUR	7316082010	MEKKALAK	190	164	56	62	57	75	80	8	6	10	0	0	354
7316	ENREKANG	731608	ALLA TIMUR	7316082011		777	697	286	293	198	295	334	15	16	36	1	0	1474
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316091001		993	950	379	205	263	374	600	19	16	84	3	0	1943
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092002	TAMPO	459	446	173	83	97	126	312	8	30	76	0	0	905
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092003	DANTE MARARI	673	697	336	170	169	236	328	27	28	76	0	0	1370
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092004	BONTO	484	483	144	95	205	189	276	11	6	39	2	0	967
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092005	TALLUNG TONDOK	837	783	395	395	322	213	245	21	8	21	0	0	1620
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092006	RANTE MARIO	550	563	244	118	156	241	298	9	14	32	1	0	1113
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092007	TANGRU	541	482	233	178	242	183	172	0	4	11	0	0	1023
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092008	BATU NONI	387	357	171	58	113	130	250	6	3	13	0	0	744
7316	ENREKANG	731610	BUNTU BATU	7316102001	PASUI	1030	1028	452	241	313	455	459	40	18	75	3	2	2058
7316	ENREKANG	731610	BUNTU BATU	7316102002	ERAN BATU	1262	1220	477	461	316	468	629	28	29	71	3	0	2482
7316	ENREKANG	731610	BUNTU BATU	7316102003	LATIMOJONG	678	671	297	191	419	253	162	5	4	18	0	0	1349
7316	ENREKANG	731610	BUNTU BATU	7316102004	BUNTU MONDONG	837	781	362	266	322	347	266	11	12	29	3	0	1618
7316	ENREKANG	731610	BUNTU BATU	7316102005	LEDAN	975	911	568	311	645	192	140	7	3	20	0	0	1886
7316	ENREKANG	731610	BUNTU BATU	7316102006	LUNJEN	1049	921	504	228	749	271	189	7	6	16	0	0	1970
7316	ENREKANG	731610	BUNTU BATU	7316102007	LANGDA	1133	1058	590	630	558	237	156	12	2	6	0	0	2191
7316	ENREKANG	731610	BUNTU BATU	7316102008	POTOK ULLIN	1095	1005	342	276	587	394	409	21	14	57	0	0	2100
7316	ENREKANG	731611	MASALLE	7316112001	BUNTU SARONG	1156	1083	479	580	544	320	255	19	25	14	3	0	2239
7316	ENREKANG	731611	MASALLE	7316112002	RAMPUNAN	1194	1164	497	777	538	271	223	12	18	22	0	0	2358
7316	ENREKANG	731611	MASALLE	7316112003	MASALLE	1013	985	519	428	523	252	211	32	13	16	2	2	1998
7316	ENREKANG	731611	MASALLE	7316112004	MUNDAN	752	748	378	332	431	214	122	8	3	12	0	0	1500
7316	ENREKANG	731611	MASALLE	7316112005	TONGKONAN BASSE	1439	1356	634	503	580	566	413	42	13	35	9	0	2795
7316	ENREKANG	731611	MASALLE	7316112006	BATU KE'DE	1022	926	762	470	392	179	112	22	4	6	1	0	1948
7316	ENREKANG	731612	BAROKO	7316122001	BAROKO	1108	1135	402	377	395	356	530	50	33	96	4	0	2243
7316	ENREKANG	731612	BAROKO	7316122002	BENTENG ALLA	904	792	334	325	354	330	302	10	10	29	2	0	1696
7316	ENREKANG	731612	BAROKO	7316122003	BENTENG ALLA TIMUR	1819	1710	840	738	675	578	556	25	27	89	1	0	3529
7316	ENREKANG	731612	BAROKO	7316122004	TONGKO	1309	1203	497	559	389	397	510	50	36	72	2	0	2512
7316	ENREKANG	731612	BAROKO	7316122005	PATONGLOAN	774	704	298	267	254	271	314	12	12	48	1	1	1478
7317	LUWU	731701	BASSESANGTEMPE	7317012001	PANTILANG	696	680	558	256	136	168	220	4	16	18	0	0	1376
7317	LUWU	731701	BASSESANGTEMPE	7317012002	TEDE	569	548	472	184	161	140	154	0	2	4	0	0	1117
7317	LUWU	731701	BASSESANGTEMPE	7317012003	DAMPAN	438	404	283	221	127	112	96	0	2	1	0	0	842
7317	LUWU	731701	BASSESANGTEMPE	7317012004	MAINDO	665	647	475	241	219	142	202	2	6	25	0	0	1312
7317	LUWU	731701	BASSESANGTEMPE	7317012005	KANNA	336	305	189	186	92	92	66	3	6	7	0	0	641
7317	LUWU	731701	BASSESANGTEMPE	7317012006	KANNA UTARA	592	492	365	234	242	116	111	6	6	4	0	0	1084
7317	LUWU	731701	BASSESANGTEMPE	7317012007	KARATUAN	373	342	305	173	98	51	81	0	6	1	0	0	715
7317	LUWU	731701	BASSESANGTEMPE	7317012008	TABI	335	290	181	204	153	57	26	0	1	3	0	0	625
7317	LUWU	731701	BASSESANGTEMPE	7317012009	BARANA	369	321	215	146	154	81	86	5	1	2	0	0	690
7317	LUWU	731701	BASSESANGTEMPE	7317012010	BOLU	274	238	126	136	122	70	53	1	2	2	0	0	512
7317	LUWU	731701	BASSESANGTEMPE	7317012011	LANGI	260	191	132	100	67	75	68	2	4	3	0	0	451
7317	LUWU	731701	BASSESANGTEMPE	7317012012	SINAJI	551	661	325	315	278	90	192	5	1	6	0	0	1212
7317	LUWU	731701	BASSESANGTEMPE	7317012013	MAPPETAJANG	247	202	165	91	93	51	47	0	1	1	0	0	449
7317	LUWU	731701	BASSESANGTEMPE	7317012014	BONGLO	372	346	300	93	189	66	66	2	0	2	0	0	718
7317	LUWU	731701	BASSESANGTEMPE	7317012015	TASANGTONGKONAN	486	423	288	199	237	104	76	2	2	1	0	0	909
7317	LUWU	731701	BASSESANGTEMPE	7317012016	ANDULAN	173	146	82	75	78	42	36	0	1	5	0	0	319
7317	LUWU	731701	BASSESANGTEMPE	7317012017	LEDAN	313	287	132	138	216	58	47	5	3	1	0	0	600
7317	LUWU	731701	BASSESANGTEMPE	7317012018	LISSAGA	167	175	95	65	148	16	17	0	0	1	0	0	342
7317	LUWU	731701	BASSESANGTEMPE	7317012019	TO_LONG	345	320	179	130	100	107	135	1	5	7	0	1	665
7317	LUWU	731701	BASSESANGTEMPE	7317012020	BUNTU BATU	157	177	93	58	42	61	66	4	2	8	0	0	334
7317	LUWU	731701	BASSESANGTEMPE	7317012021	BUNTU TALLANG	296	259	237	122	57	71	61	2	3	2	0	0	555
7317	LUWU	731701	BASSESANGTEMPE	7317012022	SALUBUA	411	378	339	234	121	40	48	3	2	2	0	0	789
7317	LUWU	731701	BASSESANGTEMPE	7317012023	URASO	425	332	160	194	135	132	126	3	1	6	0	0	757
7317	LUWU	731701	BASSESANGTEMPE	7317012024	TA'BA	305	274	198	140	140	56	43	0	0	2	0	0	579
7317	LUWU	731702	LAROMPONG	7317021003	LAROMPONG	2063	2179	655	616	808	743	1086	46	69	204	15	0	4242
7317	LUWU	731702	LAROMPONG	7317022001	RANTEBELU	1403	1367	409	355	599	518	659	33	42	148	7	0	2770
7317	LUWU	731702	LAROMPONG	7317022002	KOMBA	1423	1319	429	426	625	504	611	24	22	92	8	1	2742
7317	LUWU	731702	LAROMPONG	7317022004	LUMARING	1085	972	393	257	643	313	378	18	9	44	2	0	2057
7317	LUWU	731702	LAROMPONG	7317022005	BINTURU	957	854	316	307	788	223	159	1	6	11	0	0	1811
7317	LUWU	731702	LAROMPONG	7317022006	BILANTE	568	497	105	138	256	252	231	11	18	54	0	0	1065
7317	LUWU	731702	LAROMPONG	7317022007	RANTE ALANG	1234	1091	395	514	1001	231	164	6	2	6	5	1	2325
7317	LUWU	731702	LAROMPONG	7317022008	RIWANG	612	621	195	196	282	289	221	8	19	23	0	0	1233
7317	LUWU	731702	LAROMPONG	7317022009	BUNTU MATABBING	576	610	185	170	286	256	237	10	13	28	1	0	1186
7317	LUWU	731702	LAROMPONG	7317022010	BUKIT SUTERA	816	704	395	273	556	169	99	4	11	13	0	0	1520
7317	LUWU	731702	LAROMPONG	7317022011	RIWANG SELATAN	413	386	150	94	325	133	79	5	5	7	1	0	799
7317	LUWU	731702	LAROMPONG	7317022012	KOMBA SELATAN	197	176	69	57	159	53	33	2	0	0	0	0	373
7317	LUWU	731702	LAROMPONG	7317022013	BUNTU PASIK	608	557	178	180	278	233	233	16	11	32	3	1	1165
7317	LUWU	731703	SULI	7317031003	SULI	2634	2597	923	698	1046	906	1355	40	77	176	9	1	5231
7317	LUWU	731703	SULI	7317032002	MURANTE	1061	1048	344	225	347	403	636	25	37	88	3	1	2109
7317	LUWU	731703	SULI	7317032004	MALELA	866	929	277	278	254	332	496	30	32	93	3	0	1795
7317	LUWU	731703	SULI	7317032005	BOTTA	889	884	379	322	388	320	324	3	10	27	0	0	1773
7317	LUWU	731703	SULI	7317032006	CIMPU	1063	1091	385	352	542	345	428	18	22	59	2	1	2154
7317	LUWU	731703	SULI	7317032008	BUNTU KUNYI	698	709	286	186	339	230	304	4	19	37	2	0	1407
7317	LUWU	731703	SULI	7317032011	PADANG LAMBE	519	466	209	215	293	152	106	3	2	5	0	0	985
7317	LUWU	731703	SULI	7317032012	KASIWIANG	524	494	195	149	126	172	288	11	16	55	6	0	1018
7317	LUWU	731703	SULI	7317032013	CAKKEAWO	538	543	197	192	222	193	224	5	18	29	1	0	1081
7317	LUWU	731703	SULI	7317032015	TOWONDU	622	619	190	150	248	219	358	8	17	48	3	0	1241
7317	LUWU	731703	SULI	7317032016	LEMPO PACCI	694	697	207	167	379	282	321	9	8	17	1	0	1391
7317	LUWU	731703	SULI	7317032017	CIMPU UTARA	482	441	171	148	388	115	81	7	3	10	0	0	923
7317	LUWU	731703	SULI	7317032018	PAPAKAJU	931	1019	391	292	450	382	359	13	12	47	4	0	1950
7317	LUWU	731704	BAJO	7317041005	BAJO	1191	1237	297	376	327	334	759	36	73	219	6	1	2428
7317	LUWU	731704	BAJO	7317042004	RUMAJU	865	900	293	350	400	226	403	11	28	52	2	0	1765
7317	LUWU	731704	BAJO	7317042006	SAMPA	944	969	327	241	347	343	545	23	21	65	1	0	1913
7317	LUWU	731704	BAJO	7317042007	PANGI	755	757	289	228	402	289	279	5	8	9	3	0	1512
7317	LUWU	731704	BAJO	7317042008	TALLANG BULAWANG	729	648	277	347	378	196	165	0	6	7	1	0	1377
7317	LUWU	731704	BAJO	7317042010	JAMBU	704	743	292	205	210	208	372	21	39	94	5	1	1447
7317	LUWU	731704	BAJO	7317042013	SAGA	503	484	213	189	205	137	205	9	4	25	0	0	987
7317	LUWU	731704	BAJO	7317042014	SUMABU	322	327	143	81	230	82	106	2	2	3	0	0	649
7317	LUWU	731704	BAJO	7317042015	BALLA	755	773	250	178	255	237	466	17	44	78	3	0	1528
7317	LUWU	731704	BAJO	7317042016	TETEKANG	793	808	278	254	360	317	357	2	16	17	0	0	1601
7317	LUWU	731704	BAJO	7317042017		708	707	292	220	336	244	272	14	17	18	2	0	1415
7317	LUWU	731704	BAJO	7317042018		301	279	100	93	121	115	122	4	5	20	0	0	580
7317	LUWU	731705	BUA PONRANG	7317051001	NOLING	2962	2876	922	1124	1361	987	1143	34	61	201	4	1	5838
7317	LUWU	731705	BUA PONRANG	7317052002	TANJONG	887	836	394	347	475	270	218	9	7	3	0	0	1723
7317	LUWU	731705	BUA PONRANG	7317052003	BUNTU BATU	1544	1510	546	556	642	504	675	20	39	70	2	0	3054
7317	LUWU	731705	BUA PONRANG	7317052004	TAMPUMIA	822	689	286	302	461	253	173	14	6	15	1	0	1511
7317	LUWU	731705	BUA PONRANG	7317052005	PADANG TUJU	540	535	216	181	384	152	129	2	6	5	0	0	1075
7317	LUWU	731705	BUA PONRANG	7317052006	PADANG KAMBURI	268	236	88	114	141	76	69	5	4	6	1	0	504
7317	LUWU	731705	BUA PONRANG	7317052007	MALENGGANG	526	466	253	256	193	161	119	4	1	5	0	0	992
7317	LUWU	731705	BUA PONRANG	7317052008	BALUTAN	668	608	319	312	285	216	136	5	1	2	0	0	1276
7317	LUWU	731705	BUA PONRANG	7317052009	PADANG MA_BUD	345	316	112	201	147	102	85	8	1	5	0	0	661
7317	LUWU	731705	BUA PONRANG	7317052010	SALU INDUK	485	459	221	175	201	147	174	3	4	18	1	0	944
7317	LUWU	731706	WALENRANG	7317061006	BULO	985	944	358	357	241	330	494	30	39	73	6	1	1929
7317	LUWU	731706	WALENRANG	7317062001	TOMBANG	1067	1023	443	270	431	278	606	6	8	46	0	2	2090
7317	LUWU	731706	WALENRANG	7317062004	RANTE DAMAI	1	0	0	0	0	0	1	0	0	0	0	0	1
7317	LUWU	731706	WALENRANG	7317062005	LALONG	1689	1689	649	456	616	502	995	60	56	41	3	0	3378
7317	LUWU	731706	WALENRANG	7317062008	HARAPAN	1349	1328	479	393	547	465	666	22	44	60	0	1	2677
7317	LUWU	731706	WALENRANG	7317062011	BARAMMAMASE	1641	1555	686	541	550	542	737	64	24	51	1	0	3196
7317	LUWU	731706	WALENRANG	7317062012	WALENRANG	1049	1071	384	322	299	306	689	25	39	54	2	0	2120
7317	LUWU	731706	WALENRANG	7317062015	SARAGI	635	608	281	236	230	178	281	4	15	18	0	0	1243
7317	LUWU	731706	WALENRANG	7317062021	BATUSITANDUK	1443	1443	605	421	479	402	795	32	40	99	8	5	2886
7317	LUWU	731706	WALENRANG	7317062022	KALIBABAMASE	789	754	308	245	292	221	423	8	18	28	0	0	1543
7317	LUWU	731707	BELOPA	7317071001	TAMPUMIA RADDA	1144	1170	411	298	283	336	669	30	56	205	26	0	2314
7317	LUWU	731707	BELOPA	7317071003	TANAMANAI	904	1000	269	227	295	326	600	23	41	115	8	0	1904
7317	LUWU	731707	BELOPA	7317071005		1174	1238	420	308	373	321	668	21	85	195	21	0	2412
7317	LUWU	731707	BELOPA	7317071007		2	0	0	0	0	1	1	0	0	0	0	0	2
7317	LUWU	731707	BELOPA	7317072004	KURRUSUMANGA	783	845	263	225	251	270	459	19	37	95	9	0	1628
7317	LUWU	731707	BELOPA	7317072006	BELOPA	1541	1629	598	450	875	474	593	18	41	116	5	0	3170
7317	LUWU	731707	BELOPA	7317072007	BALO- BALO	803	840	249	193	271	316	481	16	37	75	5	0	1643
7317	LUWU	731707	BELOPA	7317072014		1792	1849	642	488	699	596	836	22	71	254	33	0	3641
7317	LUWU	731707	BELOPA	7317072015	BALUBU	289	303	91	103	130	93	120	10	21	23	1	0	592
7317	LUWU	731707	BELOPA	7317072016	PASAMAI	463	447	168	138	193	184	202	3	13	9	0	0	910
7317	LUWU	731708	BUA	7317081001	SAKTI	1454	1398	486	342	331	594	906	22	58	112	1	0	2852
7317	LUWU	731708	BUA	7317082002	BAROWA	1302	1393	469	378	542	575	633	19	12	64	3	0	2695
7317	LUWU	731708	BUA	7317082003	PUTY	2069	2167	754	574	1176	709	843	21	52	100	4	3	4236
7317	LUWU	731708	BUA	7317082004	RAJA	1911	1962	773	504	1079	848	591	8	15	54	1	0	3873
7317	LUWU	731708	BUA	7317082005	POSI	1212	1140	600	293	535	582	318	8	5	10	1	0	2352
7317	LUWU	731708	BUA	7317082006	KARANG-KARANGAN	1143	1118	384	314	439	474	535	11	22	76	6	0	2261
7317	LUWU	731708	BUA	7317082007	LARE-LARE	1185	1160	547	343	552	453	376	15	19	38	1	1	2345
7317	LUWU	731708	BUA	7317082008	LENGKONG	965	978	465	294	491	328	331	8	7	19	0	0	1943
7317	LUWU	731708	BUA	7317082009	TIROMANDA	1261	1242	523	417	532	503	471	18	17	22	0	0	2503
7317	LUWU	731708	BUA	7317082010	TANAH RIGELLA	1228	1313	410	300	352	435	800	42	51	147	4	0	2541
7317	LUWU	731708	BUA	7317082011	BUKIT HARAPAN	600	552	221	169	330	236	173	11	3	9	0	0	1152
7317	LUWU	731708	BUA	7317082012	PAMESSAKA	610	691	259	168	196	249	357	13	12	47	0	0	1301
7317	LUWU	731708	BUA	7317082013	PADANG KALUA	510	558	237	152	333	186	142	3	1	13	0	1	1068
7317	LUWU	731708	BUA	7317082014		971	996	328	285	399	448	456	14	7	28	1	1	1967
7317	LUWU	731708	BUA	7317082015		603	543	214	163	384	159	209	3	2	12	0	0	1146
7317	LUWU	731709	LAMASI	7317091001	LAMASI	1840	1885	611	476	988	772	715	39	33	85	3	3	3725
7317	LUWU	731709	LAMASI	7317092007	SALU JAMBU	980	1000	402	300	533	269	418	18	10	28	1	1	1980
7317	LUWU	731709	LAMASI	7317092008	WIWITAN	944	912	308	261	548	335	356	10	8	27	3	0	1856
7317	LUWU	731709	LAMASI	7317092010	SETIAREJO	1612	1578	585	559	786	639	523	34	25	38	0	1	3190
7317	LUWU	731709	LAMASI	7317092011	PONGSAMELUNG	1113	1114	507	392	567	358	357	9	12	23	2	0	2227
7317	LUWU	731709	LAMASI	7317092014		1114	1032	390	378	446	300	515	22	29	66	0	0	2146
7317	LUWU	731709	LAMASI	7317092020	TO_PONGO	1377	1409	767	543	329	514	542	21	22	40	4	4	2786
7317	LUWU	731709	LAMASI	7317092022	SE_PON	853	870	361	252	374	440	269	3	9	12	3	0	1723
7317	LUWU	731709	LAMASI	7317092024	AWO_ GADI	609	647	189	196	313	224	279	8	19	28	0	0	1256
7317	LUWU	731709	LAMASI	7317092026		1435	1291	462	515	723	514	446	18	14	30	3	1	2726
7317	LUWU	731710	LARONPONG SELATAN	7317101001	BONE PUTE	1568	1594	521	472	1074	494	475	29	20	75	2	0	3162
7317	LUWU	731710	LARONPONG SELATAN	7317102002	TEMBO_E	1334	1339	457	382	685	603	449	28	13	54	2	0	2673
7317	LUWU	731710	LARONPONG SELATAN	7317102003	SAMPANO	1397	1386	490	328	784	527	539	9	37	68	1	0	2783
7317	LUWU	731710	LARONPONG SELATAN	7317102004	BABANG	1290	1305	459	419	514	548	526	18	22	85	4	0	2595
7317	LUWU	731710	LARONPONG SELATAN	7317102005	LA_LOA	670	615	297	217	477	157	123	3	2	9	0	0	1285
7317	LUWU	731710	LARONPONG SELATAN	7317102006	BATU LAPPA	1028	1066	354	341	774	333	251	8	16	16	1	0	2094
7317	LUWU	731710	LARONPONG SELATAN	7317102007	MALEWANG	667	557	265	283	416	166	83	4	3	4	0	0	1224
7317	LUWU	731710	LARONPONG SELATAN	7317102008	SALUSANA	871	835	387	273	650	223	149	8	4	11	1	0	1706
7317	LUWU	731710	LARONPONG SELATAN	7317102009	DADEKO	827	915	263	244	450	374	303	31	29	43	4	1	1742
7317	LUWU	731710	LARONPONG SELATAN	7317102010	GANDANG BATU	383	337	126	104	245	109	105	6	8	16	1	0	720
7317	LUWU	731711	PONRANG	7317111001	PADANG SUBUR	3344	3443	1346	921	1469	1177	1602	33	93	137	6	3	6787
7317	LUWU	731711	PONRANG	7317111004	PADANG SAPPA	3245	2987	1170	917	1115	1033	1688	48	103	146	10	2	6232
7317	LUWU	731711	PONRANG	7317112005	TIROWALI	1709	1789	754	425	1015	601	568	23	47	65	0	0	3498
7317	LUWU	731711	PONRANG	7317112006	MARIO	966	924	445	219	444	298	384	26	19	53	1	1	1890
7317	LUWU	731711	PONRANG	7317112007	MULADIMENG	1291	1295	542	277	700	507	476	16	25	43	0	0	2586
7317	LUWU	731711	PONRANG	7317112013	BUNTU KAMIRI	1470	1417	697	372	818	439	468	20	25	48	0	0	2887
7317	LUWU	731711	PONRANG	7317112014	TUMALE	1160	1092	591	346	428	344	472	16	16	38	1	0	2252
7317	LUWU	731711	PONRANG	7317112016	BUNTU NANNA	951	881	479	262	550	274	248	4	6	9	0	0	1832
7317	LUWU	731711	PONRANG	7317112017	TAMPA	615	608	251	267	330	211	144	2	8	10	0	0	1223
7317	LUWU	731711	PONRANG	7317112018	TO_BALO	984	937	437	250	416	314	435	11	15	42	0	1	1921
7317	LUWU	731711	PONRANG	7317112019		0	1	1	0	0	0	0	0	0	0	0	0	1
7317	LUWU	731712	LATIMOJONG	7317122001	RANTEBALLA	479	443	173	220	141	171	192	3	12	10	0	0	922
7317	LUWU	731712	LATIMOJONG	7317122002	KADUNDUNG	383	331	103	140	203	135	115	1	10	7	0	0	714
7317	LUWU	731712	LATIMOJONG	7317122003	ULUSALU	512	513	219	185	171	193	219	13	6	18	1	0	1025
7317	LUWU	731712	LATIMOJONG	7317122004	LAMBANAN	224	208	96	76	130	67	53	3	2	5	0	0	432
7317	LUWU	731712	LATIMOJONG	7317122005	TABANG	382	358	170	213	186	81	84	2	1	3	0	0	740
7317	LUWU	731712	LATIMOJONG	7317122006	BONEPOSI	391	369	179	123	172	126	138	4	9	8	1	0	760
7317	LUWU	731712	LATIMOJONG	7317122007	PANGI	176	153	126	84	54	42	20	2	0	1	0	0	329
7317	LUWU	731712	LATIMOJONG	7317122008	PAJANG	345	304	119	101	175	84	147	7	0	16	0	0	649
7317	LUWU	731712	LATIMOJONG	7317122009	BUNTU SARAK	315	305	163	110	136	90	96	8	2	15	0	0	620
7317	LUWU	731712	LATIMOJONG	7317122010	TOBARU	160	139	44	61	101	42	44	3	0	3	1	0	299
7317	LUWU	731712	LATIMOJONG	7317122011	TIBUSSAN	183	166	94	35	61	57	94	0	1	7	0	0	349
